date,execution_budget,K,M,S,selected,status,reliable,objective_yuan,lower_bound_yuan,gap,requested_gap,seconds,continuous_before,binary_before,constraints_before,continuous_after,binary_after,constraints_after,solver,version,audit_file
2025-03-09,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,136821.17560147378,133245.34392185163,0.026836447521343579,0.029999999999999999,6.419604700000491,180930,89856,381758,175004,83696,352058,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-09.json
2025-03-10,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,87244.029317060063,84924.093049790943,0.027317763239566695,0.029999999999999999,4.2308745000045747,125199,62208,264249,120462,57228,242696,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-10.json
2025-03-10,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,131956.60021965759,128303.24300408356,0.028474394957091996,0.029999999999999999,5.7480615000022226,180930,89856,381758,174068,82760,348632,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-10.json
2025-03-11,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,86820.358480240582,84481.998766747318,0.027678792495776726,0.029999999999999999,4.4102622999998857,125199,62208,264249,120378,57144,242401,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-11.json
2025-03-11,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,130026.10226466118,126978.19581848459,0.024003384412025982,0.029999999999999999,5.9096299999982875,180930,89856,381758,173892,82584,347999,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-11.json
2025-03-12,original,2,27,27,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,85954.955633259859,83927.503120934314,0.024157188489262113,0.029999999999999999,3.8437771999997494,125199,62208,264249,120186,56952,241703,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-12.json
2025-03-12,original,3,26,26,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,100721.35376896481,98803.532327044741,0.019410454229227148,0.029999999999999999,6.218513100000564,180930,89856,381758,171020,79696,337232,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-12.json
2025-03-13,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,57719.925577804432,56228.752792024789,0.026519755671890768,0.029999999999999999,3.8720300000022689,125199,62208,264249,117321,54069,230978,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-13.json
2025-03-13,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,74913.735951200128,73196.898819683905,0.02345505286700118,0.029999999999999999,5.2160144999979821,180930,89856,381758,168478,77138,327666,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-13.json
2025-03-14,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,31442.471414230702,30552.323514087606,0.029135194897129544,0.029999999999999999,3.3956636999973853,125199,62208,264249,114654,51369,221598,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-14.json
2025-03-14,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,76837.055954031326,74633.343827570672,0.029527179320170963,0.029999999999999999,5.1436607999967237,180930,89856,381758,168580,77222,328708,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-14.json
2025-03-15,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,59691.492290325798,57985.692220100951,0.029417602945050723,0.029999999999999999,3.8337648000015179,125199,62208,264249,117450,54177,232112,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-15.json
2025-03-15,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,104599.85233483784,101733.41624432037,0.028175954335726911,0.029999999999999999,5.5165121999998519,180930,89856,381758,171116,79770,338248,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-15.json
2025-03-16,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,86724.885778630851,84336.090205047338,0.028324713272521954,0.029999999999999999,3.9491019999950367,125199,62208,264249,120294,57060,242094,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-16.json
2025-03-16,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,130917.71080696747,127307.07074945325,0.028361661581391185,0.029999999999999999,5.9394878000020981,180930,89856,381758,173820,82512,347742,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-16.json
2025-03-17,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,86457.297768263481,84237.422463730109,0.026352602437345211,0.029999999999999999,4.0779970999974466,125199,62208,264249,120298,57064,242095,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-17.json
2025-03-17,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,130925.65274209599,127165.17176028425,0.029571626647117814,0.029999999999999999,5.9216794999992999,180930,89856,381758,173744,82436,347461,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-17.json
2025-03-18,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,84884.692759577301,82726.787288951295,0.026084724686440339,0.029999999999999999,4.070317999998224,125199,62208,264249,119910,56676,240696,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-18.json
2025-03-18,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,128559.03592025305,125156.55994734807,0.027185758176290292,0.029999999999999999,6.2993009999991045,180930,89856,381758,173220,81912,345545,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-18.json
2025-03-19,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,84871.360767022314,82624.350261884407,0.027195499849812187,0.029999999999999999,3.892708200000925,125199,62208,264249,119902,56668,240674,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-19.json
2025-03-19,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,99879.13231692632,97236.594318699295,0.027176373429595169,0.029999999999999999,5.8396289000011166,180930,89856,381758,170588,79220,335586,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-19.json
2025-03-20,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,56107.393060830633,54765.43054745366,0.024503824766139236,0.029999999999999999,3.49642639999729,125199,62208,264249,117110,53847,230188,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-20.json
2025-03-20,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,71866.358230308892,69891.696022964417,0.028253173405545295,0.029999999999999999,5.5390437000023667,180930,89856,381758,167908,76494,325494,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-20.json
2025-03-21,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,30524.782582196491,29657.871421023101,0.029230390437220529,0.029999999999999999,3.4809432999973069,125199,62208,264249,114518,51158,221007,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-21.json
2025-03-21,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,73212.686384445653,71162.316249947311,0.02881258287457528,0.029999999999999999,5.4179041999996116,180930,89856,381758,167832,76410,325840,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-21.json
2025-03-22,original,2,27,27,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,57177.241017368659,55521.753320704112,0.029816920353760032,0.029999999999999999,3.7056089000034262,125199,62208,264249,116834,53464,229674,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-22.json
2025-03-22,original,3,26,26,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,98885.757525349109,96042.495065877578,0.029604212776034994,0.029999999999999999,5.5507184000016423,180930,89856,381758,170034,78634,334145,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-22.json
2025-03-23,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,80864.913317670711,78648.160848200496,0.028185687313766795,0.029999999999999999,4.0668284999992466,125199,62208,264249,119126,55892,237864,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-23.json
2025-03-23,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,122596.60487845399,119035.94475183824,0.029912478403383833,0.029999999999999999,6.2405145000011544,180930,89856,381758,172300,80992,342173,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-23.json
2025-03-24,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,80713.625372524868,78403.45778278535,0.029465123797725538,0.029999999999999999,3.2600132999978086,125199,62208,264249,119082,55848,237714,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-24.json
2025-03-24,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,122065.19121512976,118519.43911466941,0.029917050966042601,0.029999999999999999,6.2603664000016579,180930,89856,381758,172236,80928,341951,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-24.json
2025-03-25,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,80061.859725011571,77910.156293457883,0.027617752728527976,0.029999999999999999,3.8286501000038697,125199,62208,264249,119170,55936,238024,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-25.json
2025-03-25,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,121224.40710814188,117801.60263994287,0.02905566979984742,0.029999999999999999,5.7210295000004407,180930,89856,381758,172292,80984,342141,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-25.json
2025-03-26,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,80366.076275971122,78091.946855716815,0.029121177174081764,0.029999999999999999,4.0227181000009296,125199,62208,264249,119250,56016,238318,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-26.json
2025-03-26,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,95085.098517884166,92423.628949906211,0.02879641925140676,0.029999999999999999,5.6583892999988166,180930,89856,381758,169812,78412,332705,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-26.json
2025-03-27,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,53372.506752658082,51928.192160534876,0.027813689097015724,0.029999999999999999,3.5050262000004295,125199,62208,264249,116562,53204,228068,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-27.json
2025-03-27,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,67745.1847637233,66475.627369103953,0.019098088199606861,0.029999999999999999,5.2783732999996573,180930,89856,381758,167244,75674,322841,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-27.json
2025-03-28,original,2,27,27,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,29653.817687875584,28795.676704370162,0.029801035492775432,0.029999999999999999,3.4605946999981825,125199,62208,264249,114201,50658,219593,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-28.json
2025-03-28,original,3,26,26,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,70297.104556586128,68281.720188875814,0.02951572341961374,0.029999999999999999,5.363859400000365,180930,89856,381758,167326,75712,323705,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-28.json
2025-03-29,original,2,27,27,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,54387.002523474221,52866.609442227178,0.028759042754737917,0.029999999999999999,3.6349601999972947,125199,62208,264249,116486,53059,228324,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-29.json
2025-03-29,original,3,26,26,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,94253.266555890019,91606.227723504911,0.028895839269516315,0.029999999999999999,5.986504700002115,180930,89856,381758,169456,77954,331849,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-29.json
2025-03-30,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,76106.53946171797,74074.517508979217,0.027432132143046812,0.029999999999999999,4.1002128999971319,125199,62208,264249,118522,55288,235662,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-30.json
2025-03-30,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,114675.44374060165,111437.90133468645,0.029052435187124914,0.029999999999999999,6.0780846000016027,180930,89856,381758,171204,79896,338141,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-30.json
2025-03-31,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,74553.985687776963,72425.598586503969,0.029387221408061721,0.029999999999999999,4.3796115000004647,125199,62208,264249,118446,55239,235461,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-31.json
2025-03-31,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,112353.80811725486,109215.52326841555,0.028734787463559029,0.029999999999999999,6.2048543000018981,180930,89856,381758,171108,79826,337857,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-03-31.json
2025-04-01,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,74382.403118474846,72225.15012001009,0.02986844603133729,0.029999999999999999,4.3716371999980765,125199,62208,264249,118374,55140,235138,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-04-01.json
