mode,date,hour,status,seconds,gap,S,rho,ESS,initial_soc,committed_slots
4-2,2025-06-30,0,Optimal,0.58351595798740163,0,20,0.29917815569065603,55,1199.9999999999982,144
4-2,2025-07-01,0,Optimal,0.69533104199217632,1.1281279868925489e-16,20,0.30755406485140652,55,1199.9999999999998,144
4-2,2025-07-02,0,Optimal,0.70472658399376087,0,20,0.30415285654169089,55,1799.9999999999995,144
4-2,2025-07-03,0,Optimal,0.60284675000002608,0,20,0.320187811160765,55,1199.9999999999984,144
4-2,2025-07-04,0,Optimal,0.57522837500437163,2.8881729893511777e-16,20,0.30053527828705945,55,1200.0000000000018,144
4-2,2025-07-05,0,Optimal,0.50881100000697188,0,20,0.31513480916969239,55,1883.8442929213529,144
4-2,2025-07-06,0,Optimal,0.57363712499500252,0,20,0.30670037633593872,55,7200.0000000000036,144
4-2,2025-07-07,0,Optimal,0.53692124999361113,0,20,0.30315680553314128,55,2700,144
4-2,2025-07-08,0,Optimal,0.56738900000345893,1.8181687793703223e-16,20,0.30251924008997233,55,1199.9999999999991,144
4-2,2025-07-09,0,Optimal,0.66645200000493787,0,20,0.30950091045417111,55,1199.9999999999989,144
4-2,2025-07-10,0,Optimal,0.60562175000086427,1.339335518441876e-16,20,0.30634348871687361,55,1199.9999999999986,144
4-2,2025-07-11,0,Optimal,0.68335866701090708,0,20,0.29198086531209805,55,1200,144
4-2,2025-07-12,0,Optimal,0.48164987497148104,0,20,0.2882429781320317,55,2005.0441513763776,144
4-2,2025-07-13,0,Optimal,0.54837733300519176,1.8976826920489878e-16,20,0.31719725286014211,55,8549.9999999999982,144
4-2,2025-07-14,0,Optimal,0.54209199998877011,0,20,0.29860874501235679,55,1199.9999999999982,144
4-2,2025-07-15,0,Optimal,0.51233579099061899,1.8036644795557534e-16,20,0.29764725500914696,55,1200.0000000000016,144
4-2,2025-07-16,0,Optimal,0.44890266697620973,0,20,0.28872314108518171,55,1950.0000000000014,144
4-2,2025-07-17,0,Optimal,0.45998891597264446,0,20,0.28492727797079764,55,1949.9999999999984,144
4-2,2025-07-18,0,Optimal,0.62551429099403322,0,20,0.26149658660281633,55,1199.9999999999975,144
4-2,2025-07-19,0,Optimal,0.51629050000337884,0,20,0.29983073804668608,55,1200.0000000000016,144
4-2,2025-07-20,0,Optimal,0.50782429100945592,0,20,0.28584785698283571,55,7950.0000000000009,144
4-2,2025-07-21,0,Optimal,0.51788620901061222,0,20,0.30454406610009876,55,1200,144
4-2,2025-07-22,0,Optimal,0.51083354200818576,1.860715177943974e-16,20,0.29396707041756565,55,2550.0000000000014,144
4-2,2025-07-23,0,Optimal,0.52880816700053401,0,20,0.26996803553659326,55,2550.0000000000005,144
4-2,2025-07-24,0,Optimal,0.71810487500624731,3.7242168818495667e-16,20,0.2820385510997675,55,1199.9999999999995,144
4-2,2025-07-25,0,Optimal,0.54728437497396953,0,20,0.2944966330432971,55,1199.9999999999993,144
4-2,2025-07-26,0,Optimal,0.54224112498923205,3.8823277489043495e-16,20,0.29387019324701574,55,1200.0000000000018,144
4-2,2025-07-27,0,Optimal,0.59186666700406931,1.9301803252062545e-16,20,0.27494542501935071,55,8700.0000000000018,144
4-2,2025-07-28,0,Optimal,0.58980895800050348,0,20,0.28952246846398316,55,1199.9999999999991,144
4-2,2025-07-29,0,Optimal,0.55901695799548179,0,20,0.29108536427415893,55,1199.9999999999986,144
4-2,2025-07-30,0,Optimal,0.5032040830119513,1.9490258583684046e-16,20,0.29793760622950982,55,1200.000000000002,144
4-2,2025-07-31,0,Optimal,0.5448352909879759,0,20,0.2962799408991203,55,1950,144
4-2,2025-08-01,0,Optimal,0.46378887500031851,1.1525998830005696e-16,20,0.29489124456533256,55,1200.0000000000027,144
4-2,2025-08-02,0,Optimal,0.55888187498203479,1.3732943027723383e-16,20,0.31809075102213274,55,1949.9999999999998,144
4-2,2025-08-03,0,Optimal,0.48167754101450555,0,20,0.29086887846558562,55,9299.9999999999982,144
4-2,2025-08-04,0,Optimal,0.45746391601278447,0,20,0.31311416699738837,55,1200,144
4-2,2025-08-05,0,Optimal,0.55357870800071396,0,20,0.3017998392430748,55,1199.9999999999998,144
4-2,2025-08-06,0,Optimal,0.56025670899543911,1.9813032883639449e-16,20,0.29547226004860355,55,1949.9999999999993,144
4-2,2025-08-07,0,Optimal,0.49382274999516085,0,20,0.3053465238730389,55,1200.0000000000002,144
4-2,2025-08-08,0,Optimal,0.54981270802090876,0,20,0.33588224064934774,55,1200,144
4-2,2025-08-09,0,Optimal,0.55258241700357758,1.5877897296085493e-16,20,0.29521752127078327,55,1200.0000000000027,144
4-2,2025-08-10,0,Optimal,0.62129141698824242,0,20,0.29517440507795273,55,8700.0000000000036,144
4-2,2025-08-11,0,Optimal,0.58938512500026263,0,20,0.29573193267364351,55,1950.0000000000018,144
4-2,2025-08-12,0,Optimal,0.52911620799568482,0,20,0.29275314800637092,55,1199.9999999999991,144
4-2,2025-08-13,0,Optimal,0.69515499999397434,2.2489641209559487e-16,20,0.31699140549348598,55,1199.999999999997,144
4-2,2025-08-14,0,Optimal,0.73623870901064947,9.3439938724267246e-16,20,0.30384225962424755,55,1200.0000000000023,144
4-2,2025-08-15,0,Optimal,0.71921549999387935,1.2424760783082872e-16,20,0.31399240615041046,55,1200.000000000002,144
4-2,2025-08-16,0,Optimal,0.41191895899828523,0,20,0.30436278303549491,55,2700.0000000000036,144
4-2,2025-08-17,0,Optimal,0.54625824998947792,0,20,0.30374625138843775,55,8699.9999999999964,144
4-2,2025-08-18,0,Optimal,0.55050675000529736,0,20,0.29206946240008608,55,1949.9999999999991,144
4-2,2025-08-19,0,Optimal,0.43699812499107793,0,20,0.30866335785971,55,1199.9999999999982,144
4-2,2025-08-20,0,Optimal,0.51297758400323801,4.2699527787064625e-16,20,0.32137786622883646,55,2700,144
4-2,2025-08-21,0,Optimal,0.76111945800948888,1.5122963566699798e-16,20,0.32221117190201348,55,2550.0000000000027,144
4-2,2025-08-22,0,Optimal,0.40441870799986646,3.7475773935833247e-16,20,0.31154083894209444,55,1200.0000000000018,144
4-2,2025-08-23,0,Optimal,0.8574792500003241,0,20,0.31543890307696576,55,1950.0000000000041,144
4-2,2025-08-24,0,Optimal,0.45689216698519886,0,20,0.29208792431682784,55,9794.3567078310643,144
4-2,2025-08-25,0,Optimal,0.53967987501528114,0,20,0.30786128626665776,55,1800.0000000000036,144
4-2,2025-08-26,0,Optimal,0.50563629099633545,0,20,0.3025685635682373,55,3499.8300864390121,144
4-2,2025-08-27,0,Optimal,0.5349862500152085,0,20,0.32618814895897641,55,1200.0000000000045,144
4-2,2025-08-28,0,Optimal,0.78220412498922087,4.6708904917192456e-16,20,0.30782368623449519,55,1200.0000000000043,144
4-2,2025-08-29,0,Optimal,0.41269179197843187,3.711644707169679e-16,20,0.33572752813389206,55,1200.0000000000077,144
4-2,2025-08-30,0,Optimal,0.44606575000216253,0,20,0.31348691569636677,55,1200.0000000000089,144
4-2,2025-08-31,0,Optimal,0.32013599999481812,0,20,0.32190684386885599,55,10200.000000000013,144
4-2,2025-09-01,0,Optimal,0.56795895801042207,0,20,0.28644380153085042,55,2700.0000000000036,144
4-2,2025-09-02,0,Optimal,0.58893587498459965,2.558753686425122e-16,20,0.33535678458467305,55,1200.0000000000009,144
4-2,2025-09-03,0,Optimal,0.64218020800035447,0,20,0.30947080521115139,55,4050.0000000000009,144
4-2,2025-09-04,0,Optimal,0.7744413330219686,1.9131417125577314e-16,20,0.31800724159018945,55,3449.9999999999991,144
4-2,2025-09-05,0,Optimal,0.74184058301034383,0,20,0.33148293667268031,55,1199.9999999999973,144
4-2,2025-09-06,0,Optimal,0.54584070900455117,3.8881161810428979e-16,20,0.31326866633098044,55,2746.4384630544291,144
4-2,2025-09-07,0,Optimal,0.63677716700476594,0,20,0.32159787016834157,55,10050.000000000004,144
4-2,2025-09-08,0,Optimal,0.59012337500462309,0,20,0.3112058061175228,55,4199.9999999999982,144
4-2,2025-09-09,0,Optimal,0.54047629199340008,0,20,0.34230130094561095,55,5699.9999999999982,144
4-2,2025-09-10,0,Optimal,0.74246470897924155,0,20,0.30420561147736647,55,5700,144
4-2,2025-09-11,0,Optimal,0.56689270801143721,0,20,0.30939460670681596,55,1200.0000000000045,144
4-2,2025-09-12,0,Optimal,0.39715037500718608,0,20,0.31285055877546164,55,1200.0000000000043,144
4-2,2025-09-13,0,Optimal,0.54186866598320194,1.1456472226050025e-16,20,0.30377645423808264,55,2700.0000000000014,144
4-2,2025-09-14,0,Optimal,0.72918362499331124,0,20,0.32021057283195697,55,10800.000000000002,144
4-2,2025-09-15,0,Optimal,0.53555270802462474,0,20,0.31449949295585578,55,2550.0000000000036,144
4-2,2025-09-16,0,Optimal,0.65923074999591336,0,20,0.29585485430700759,55,3790.1352163770139,144
4-2,2025-09-17,0,Optimal,0.6647331660205964,0,20,0.31908930379002914,55,4800.0000000000018,144
4-2,2025-09-18,0,Optimal,0.43419170897686854,0,20,0.29477396987881432,55,2550.0000000000045,144
4-2,2025-09-19,0,Optimal,0.83126258401898667,0,20,0.31412419397238783,55,1199.9999999999982,144
4-2,2025-09-20,0,Optimal,0.88641070798621513,1.1256461063325857e-16,20,0.29617191512843161,55,2700.0000000000041,144
4-2,2025-09-21,0,Optimal,0.67559591599274427,0,20,0.30308018583963053,55,10799.999999999998,144
4-2,2025-09-22,0,Optimal,0.83410800001001917,0,20,0.31289503673250696,55,2700,144
4-2,2025-09-23,0,Optimal,0.59207504201913252,1.4232555320240296e-16,20,0.30511044340465165,55,4200.0000000000018,144
4-2,2025-09-24,0,Optimal,0.50046675000339746,1.5587739569677304e-16,20,0.28575232336290524,55,2699.9999999999991,144
4-2,2025-09-25,0,Optimal,0.49502641698927619,2.25773550659306e-16,20,0.28096829525130884,55,1200.0000000000016,144
4-2,2025-09-26,0,Optimal,0.43640970898559317,8.4309451627784101e-16,20,0.3164900769998083,55,1199.9999999999993,144
4-2,2025-09-27,0,Optimal,0.54844416599371471,1.1389769597800402e-16,20,0.2898503021478922,55,2700.0000000000045,144
4-2,2025-09-28,0,Optimal,0.57361645897617564,0,20,0.31828562528385607,55,10800.000000000004,144
4-2,2025-09-29,0,Optimal,0.61715999999432825,0,20,0.2914275985781557,55,4199.9999999999982,144
4-2,2025-09-30,0,Optimal,0.70465191698167473,1.4211788705488929e-16,20,0.2758214792209166,55,1950.0000000000064,144
4-2,2025-10-01,0,Optimal,0.59129912499338388,1.4695221831323981e-16,20,0.29208949186573108,55,1949.9999999999982,144
4-2,2025-10-02,0,Optimal,0.51007612500688992,0,20,0.2964571590919633,55,1200.0000000000007,144
4-2,2025-10-03,0,Optimal,0.49571350001497194,2.1812909811762469e-16,20,0.29499375675812278,55,1199.9999999999982,144
4-2,2025-10-04,0,Optimal,0.63047220799489878,0,20,0.30876436006140418,55,3604.9375152206053,144
4-2,2025-10-05,0,Optimal,0.67647337500238791,1.4624636013909716e-16,20,0.27924120321442131,55,10799.999999999998,144
4-2,2025-10-06,0,Optimal,0.62205075001111254,0,20,0.29115906329686303,55,2725.6639049246114,144
4-2,2025-10-07,0,Optimal,0.61295166600029916,1.6591177250745572e-16,20,0.29597166096096322,55,2700.0000000000005,144
4-2,2025-10-08,0,Optimal,0.6537860419775825,0,20,0.29222189351826067,55,4800.0000000000009,144
4-2,2025-10-09,0,Optimal,0.63759412500075996,0,20,0.27221548891959607,55,4200.0000000000055,144
4-2,2025-10-10,0,Optimal,0.56010770800639875,2.4536717863698103e-16,20,0.30249346477152078,55,1200.0000000000018,144
4-2,2025-10-11,0,Optimal,0.80453108399524353,0,20,0.28812794021718063,55,7943.2207905292817,144
4-2,2025-10-12,0,Optimal,0.64694612499442883,0,20,0.27390467093815196,55,10199.999999999998,144
4-2,2025-10-13,0,Optimal,0.5873443330056034,0,20,0.28872689280090696,55,4950,144
4-2,2025-10-14,0,Optimal,0.63331162498798221,0,20,0.30201063468286926,55,4949.9999999999982,144
4-2,2025-10-15,0,Optimal,0.62958141602575779,0,20,0.30135493821872084,55,7200.0000000000009,144
4-2,2025-10-16,0,Optimal,1.1054598330229055,0,20,0.30723491933003177,55,6450.0000000000027,144
4-2,2025-10-17,0,Optimal,0.50817687500966713,7.6780510702989031e-16,20,0.29900926534684169,55,1200.0000000000009,144
4-2,2025-10-18,0,Optimal,0.58820833300705999,0,20,0.30980159547415725,55,7950.0000000000027,144
4-2,2025-10-19,0,Optimal,0.67494825000176206,0,20,0.27480373199971891,55,10800.000000000002,144
4-2,2025-10-20,0,Optimal,0.67842066602315754,0,20,0.30153949783023376,55,7050.0000000000036,144
4-2,2025-10-21,0,Optimal,0.66949441598262638,0,20,0.28924627292124133,55,7949.9999999999955,144
4-2,2025-10-22,0,Optimal,0.59553341701393947,0,20,0.28497423555093432,55,6449.9999999999973,144
4-2,2025-10-23,0,Optimal,0.45180708297993988,0,20,0.30217353969867583,55,7050.0000000000009,144
4-2,2025-10-24,0,Optimal,0.48066962498705834,0,20,0.29155791199786885,55,1200.0000000000027,144
4-2,2025-10-25,0,Optimal,0.47299229100462981,2.2166617032051432e-16,20,0.30057372417129075,55,5162.0887586266326,144
4-2,2025-10-26,0,Optimal,0.65624300000490621,0,20,0.29681253520826323,55,10199.999999999998,144
4-2,2025-10-27,0,Optimal,0.64702304097590968,0,20,0.31053090530951355,55,6449.9999999999927,144
4-2,2025-10-28,0,Optimal,0.63424862499232404,1.4062953092735075e-16,20,0.30369875735668767,55,7200.0000000000009,144
4-2,2025-10-29,0,Optimal,0.59641124997870065,1.3511932667750122e-16,20,0.31279871312066487,55,4950.0000000000009,144
4-2,2025-10-30,0,Optimal,0.4220071250165347,0,20,0.30542322025219637,55,6299.9999999999964,144
4-2,2025-10-31,0,Optimal,0.55512187498970889,4.255595585499064e-16,20,0.30214066108906634,55,1199.9999999999973,144
4-2,2025-11-01,0,Optimal,0.60645720802131109,4.3034448910750327e-16,20,0.29420048942016208,55,5700.0000000000018,144
4-2,2025-11-02,0,Optimal,0.82281083299312741,0,20,0.30438326193096588,55,10200,144
4-2,2025-11-03,0,Optimal,0.60932604200206697,0,20,0.30366706973542856,55,3835.0448040743922,144
4-2,2025-11-04,0,Optimal,0.74657504199421965,2.614659227907289e-16,20,0.27278061928095093,55,7200.0000000000018,144
4-2,2025-11-05,0,Optimal,1.1374262500030454,2.5341673273414948e-16,20,0.29730530094212837,55,6450,144
4-2,2025-11-06,0,Optimal,0.59006129100453109,0,20,0.30140024973769725,55,4950,144
4-2,2025-11-07,0,Optimal,0.60222795899608172,0,20,0.29528897726292019,55,1199.9999999999955,144
4-2,2025-11-08,0,Optimal,0.7253945829870645,0,20,0.27414445893254619,55,7199.9999999999991,144
4-2,2025-11-09,0,Optimal,0.72670562501298264,3.8489202420077889e-16,20,0.29499188834596901,55,10200.000000000011,144
4-2,2025-11-10,0,Optimal,0.56513562498730607,0,20,0.28181230676868174,55,3450.0000000000018,144
4-2,2025-11-11,0,Optimal,0.59144829199067317,0,20,0.28709453994440076,55,4950.0000000000036,144
4-2,2025-11-12,0,Optimal,0.59280220800428651,0,20,0.28966548416509075,55,5550.0000000000036,144
4-2,2025-11-13,0,Optimal,0.57769291699514724,0,20,0.28343935563820577,55,3299.9999999999982,144
4-2,2025-11-14,0,Optimal,0.62502708297688514,0,20,0.29862756789615563,55,1200.0000000000027,144
4-2,2025-11-15,0,Optimal,0.61916833400027826,0,20,0.27666049648435187,55,6450.0000000000009,144
4-2,2025-11-16,0,Optimal,0.62379991699708626,2.4785700261731219e-16,20,0.29323441707351749,55,10200.000000000004,144
4-2,2025-11-17,0,Optimal,0.56716449998202734,1.2336680935513528e-16,20,0.29443852973726259,55,7050.0000000000091,144
4-2,2025-11-18,0,Optimal,0.69576845900155604,1.2152860586354597e-16,20,0.28873094512322833,55,6450.0000000000027,144
4-2,2025-11-19,0,Optimal,0.66319595801178366,2.410601132173724e-16,20,0.30288534817082136,55,4950.0000000000009,144
4-2,2025-11-20,0,Optimal,0.53310341699398123,0,20,0.28792466032482067,55,7950.0000000000036,144
4-2,2025-11-21,0,Optimal,0.73645495899836533,0,20,0.28844455595223445,55,1200.0000000000018,144
4-2,2025-11-22,0,Optimal,0.7683581659803167,0,20,0.29601033958105538,55,8795.7607406287552,144
4-2,2025-11-23,0,Optimal,0.63766641699476168,1.2339625631420468e-16,20,0.29189255777269069,55,10200,144
4-2,2025-11-24,0,Optimal,0.68605466702138074,3.5897982753642052e-16,20,0.29288886618188092,55,7800.0000000000055,144
4-2,2025-11-25,0,Optimal,0.72643320800852962,0,20,0.29164790002468133,55,7200.0000000000045,144
4-2,2025-11-26,0,Optimal,0.69316208400414325,0,20,0.29940920050564046,55,5700.0000000000009,144
4-2,2025-11-27,0,Optimal,0.66013695800211281,1.7746738172814539e-16,20,0.30540445063407445,55,4800.0000000000045,144
4-2,2025-11-28,0,Optimal,0.76249237501178868,5.4617953933833317e-16,20,0.28225379598781497,55,1200.0000000000018,144
4-2,2025-11-29,0,Optimal,1.920944707992021,0,20,0.29498252833158317,55,7199.9999999999982,144
4-2,2025-11-30,0,Optimal,1.0555970419954974,0,20,0.29366352834323578,55,10200.000000000004,144
4-2,2025-12-01,0,Optimal,1.1049387919774745,0,20,0.28118571836101652,55,7799.9999999999982,144
4-2,2025-12-02,0,Optimal,0.95754833301180042,0,20,0.32028279435743429,55,4800,144
4-2,2025-12-03,0,Optimal,0.77438608300872147,0,20,0.31442467020788023,55,4950.0000000000027,144
4-2,2025-12-04,0,Optimal,1.1980295829998795,0,20,0.31609169566489698,55,4949.9999999999982,144
4-2,2025-12-05,0,Optimal,0.69802666699979454,0,20,0.30103280457573633,55,1199.9999999999991,144
4-2,2025-12-06,0,Optimal,0.74622054200153798,0,20,0.30833843403507954,55,7050.0000000000009,144
4-2,2025-12-07,0,Optimal,0.79571195802418515,0,20,0.30488184380221078,55,10200.000000000011,144
4-2,2025-12-08,0,Optimal,0.83649962500203401,1.769977636654616e-16,20,0.29187671928844627,55,7200.0000000000018,144
4-2,2025-12-09,0,Optimal,0.97789379200548865,0,20,0.31282946275511914,55,6300,144
4-2,2025-12-10,0,Optimal,0.73168020800221711,0,20,0.3174255301250502,55,7200.0000000000009,144
4-2,2025-12-11,0,Optimal,0.68372249999083579,0,20,0.2927906299907822,55,7050.0000000000027,144
4-2,2025-12-12,0,Optimal,0.99432841700036079,0,20,0.29210097568611765,55,1200.0000000000018,144
4-2,2025-12-13,0,Optimal,1.3836221669916995,0,20,0.29911526206360811,55,9300.0000000000018,144
4-2,2025-12-14,0,Optimal,1.0568543340195902,0,20,0.29128112475926887,55,10200.000000000004,144
4-2,2025-12-15,0,Optimal,1.3328734999813605,0,20,0.28661420159097467,55,9676.1587864924113,144
4-2,2025-12-16,0,Optimal,1.1717651660146657,0,20,0.31078204818643601,55,8550.0000000000036,144
4-2,2025-12-17,0,Optimal,0.67287000000942498,0,20,0.29440842905201176,55,9300.0000000000036,144
4-2,2025-12-18,0,Optimal,0.60524074998102151,2.7386974962508098e-16,20,0.29603244927566696,55,7800.0000000000036,144
4-2,2025-12-19,0,Optimal,0.78871683301986195,3.6447184064313369e-16,20,0.29571934506221909,55,2700.0000000000045,144
4-2,2025-12-20,0,Optimal,0.76118087500799447,1.3423047107015754e-16,20,0.29705414954655363,55,10049.999999999998,144
4-2,2025-12-21,0,Optimal,0.60698462501750328,0,20,0.30024894682505665,55,10200.000000000004,144
4-2,2025-12-22,0,Optimal,0.7123996669834014,0,20,0.29758964136718763,55,8699.9999999999964,144
4-2,2025-12-23,0,Optimal,0.50583725000615232,1.7845080475125882e-16,20,0.27702580234738361,55,7949.9999999999982,144
4-2,2025-12-24,0,Optimal,0.58759383301367052,0,20,0.29432639834457081,55,9450.0000000000018,144
4-2,2025-12-25,0,Optimal,0.6343600419932045,2.7815493109121911e-16,20,0.30372127152474337,55,7200,144
4-2,2025-12-26,0,Optimal,0.67082145801396109,2.4587573177975347e-16,20,0.3048048422598138,55,1200.0000000000018,144
4-2,2025-12-27,0,Optimal,0.54533837499911897,1.3721321220248474e-16,20,0.28153613802774363,55,10800.000000000002,144
4-2,2025-12-28,0,Optimal,0.74522583300131373,0,20,0.26328216358219692,55,10800.000000000009,144
4-2,2025-12-29,0,Optimal,0.62617662499542348,1.8233418573764641e-16,20,0.29592271985189006,55,7949.9999999999982,144
4-2,2025-12-30,0,Optimal,0.57663279201369733,0,20,0.29600158979060898,55,9450.0000000000036,144
4-2,2025-12-31,0,Optimal,0.58415129201603122,0,20,0.29176838204438732,55,8700.0000000000018,144
4-3,2025-02-01,0,Optimal,0.43803112499881536,1.6259978715999043e-16,17,0.56216742525935381,17,6000,36
4-3,2025-02-01,6,Optimal,0.41866958301397972,0,17,0.62135646805281031,16.787332686963612,9920.1529198269654,36
4-3,2025-02-01,12,Optimal,0.40300591598497704,0,17,0.59932996888223122,14.864120869534792,5947.3777909319178,36
4-3,2025-02-01,18,Optimal,0.46517883299384266,8.2006334968150623e-16,17,0.57421683523864409,15.699332576373415,10261.103913175495,36
4-3,2025-02-02,0,Optimal,0.288105416984763,0,18,0.57741699601679308,18,4323.6192726538529,36
4-3,2025-02-02,6,Optimal,0.28379420799319632,2.2798959748338443e-16,18,0.59067935768874347,16.677925344939005,10800,36
4-3,2025-02-02,12,Optimal,0.27599579200614244,0,18,0.58115762032963847,16.17408425116087,6564.697150086844,36
4-3,2025-02-02,18,Optimal,0.24478366700350307,2.3474606984763579e-16,18,0.60046478184059437,16.7925961512349,10800,36
4-3,2025-02-03,0,Optimal,0.25971579100587405,0,19,0.5521548141308219,19,1375.844290860201,36
4-3,2025-02-03,6,Optimal,0.31094212501193397,0,19,0.59669777675864732,18.586549081357365,10800,36
4-3,2025-02-03,12,Optimal,0.32269408297725022,0,19,0.5743262928670072,17.460052340656151,7050.0000000000018,36
4-3,2025-02-03,18,Optimal,0.28487112501170486,0,19,0.5965299129433328,18.447027525965542,10800,36
4-3,2025-02-04,0,Optimal,0.27962774998741224,2.0251722493937273e-16,20,0.5285776250984856,20,1418.5200402082537,36
4-3,2025-02-04,6,Optimal,0.34480670798802748,4.514877948014211e-16,20,0.55967150856611991,19.229740769847375,10800,36
4-3,2025-02-04,12,Optimal,0.33462700000382029,0,20,0.56640745113537638,17.777733308421123,6445.51152,36
4-3,2025-02-04,18,Optimal,0.28622941698995419,0,20,0.55079859594270408,18.783822957040673,10800,36
4-3,2025-02-05,0,Optimal,0.25860387500142679,0,20,0.50852146698788736,21,1376.5566033643827,36
4-3,2025-02-05,6,Optimal,0.424892833980266,0,20,0.5172061515904347,19.158879737253411,10800,36
4-3,2025-02-05,12,Optimal,0.28640833401004784,0,20,0.5660633679239816,18.43005748736628,5934.6165009712677,36
4-3,2025-02-05,18,Optimal,0.27919733300223015,0,20,0.56556337855921168,20.458180875465338,10799.999999999996,36
4-3,2025-02-06,0,Optimal,0.25346041700686328,0,20,0.52171457715808656,22,1317.7627401212812,36
4-3,2025-02-06,6,Optimal,0.38369870799942873,0,20,0.51721289162490591,20.817151039547593,10800,36
4-3,2025-02-06,12,Optimal,0.3138976669870317,0,20,0.50876337573896624,19.660916370045509,6538.0954942913741,36
4-3,2025-02-06,18,Optimal,0.27626966597745195,0,20,0.51693405556180416,20.305072497447622,10800,36
4-3,2025-02-07,0,Optimal,0.31644754199078307,1.5968101954155963e-16,20,0.4925793713416155,23,1199.9999999999964,36
4-3,2025-02-07,6,Optimal,0.34836829200503416,3.0853104397773834e-15,20,0.48664255426352743,20.616034366288574,10192.269137461419,36
4-3,2025-02-07,12,Optimal,0.29518975000246428,4.0326820616203503e-16,20,0.50638700167403961,20.313218086474723,6019.4331512490071,36
4-3,2025-02-07,18,Optimal,0.30546324999886565,0,20,0.52236628759150872,21.579776297471867,10258.550665955579,36
4-3,2025-02-08,0,Optimal,0.28276633299537934,0,20,0.4664253967209287,24,1292.2263826271101,36
4-3,2025-02-08,6,Optimal,0.31367279100231826,3.6085602917780981e-16,20,0.47385412140396971,19.631981675203651,8037.4645943403593,36
4-3,2025-02-08,12,Optimal,0.29526300000725314,0,20,0.49005436172263805,21.110668503013699,6654.2020715348899,36
4-3,2025-02-08,18,Optimal,0.26952575001632795,2.5762961754104515e-16,20,0.49559443804970627,21.840644372533127,10250.609929918626,36
4-3,2025-02-09,0,Optimal,0.27688154199859127,0,20,0.4697453717365902,25,4373.3001829172299,36
4-3,2025-02-09,6,Optimal,0.3800917080079671,0,20,0.47786680200652559,21.22084459526814,10800,36
4-3,2025-02-09,12,Optimal,0.34492416700231843,1.1670584005182576e-16,20,0.5182133865419194,22.5381336077232,7552.4834638187522,36
4-3,2025-02-09,18,Optimal,0.32719958300003782,0,20,0.49618621125440848,23.544053889239908,10020.258769437711,36
4-3,2025-02-10,0,Optimal,0.30770350000238977,0,20,0.46122629280626665,26,1372.2666675482287,36
4-3,2025-02-10,6,Optimal,0.3088457920239307,2.5846496729956919e-16,20,0.45412024572495485,20.789373061017645,10800,36
4-3,2025-02-10,12,Optimal,0.35708720798720606,2.4601554403139799e-16,20,0.4692553826501345,22.215118267869741,7031.4450743536363,36
4-3,2025-02-10,18,Optimal,0.297794290992897,0,20,0.46661054797976714,22.925727837690321,10799.999999999998,36
4-3,2025-02-11,0,Optimal,0.29456791700795293,1.110975946974062e-16,20,0.44228936269391933,27,1391.7525094233024,36
4-3,2025-02-11,6,Optimal,0.34633429200039245,2.5711500473910357e-16,20,0.45736205202723645,20.860300108972517,10800,36
4-3,2025-02-11,12,Optimal,0.32990675000473857,1.3222313924774503e-16,20,0.46068985978337429,22.217214845792316,7050.0000000000009,36
4-3,2025-02-11,18,Optimal,0.32665791700128466,0,20,0.43561119254309871,25.937039731850991,10800,36
4-3,2025-02-12,0,Optimal,0.28697287500835955,2.2143960431779605e-16,20,0.43244792514861163,28,1397.0154848755774,36
4-3,2025-02-12,6,Optimal,0.32735616702120751,0,20,0.46437151828905265,22.413920995846336,10800,36
4-3,2025-02-12,12,Optimal,0.31750179198570549,1.3136743495756216e-16,20,0.42850511530885671,24.055940635993043,6450,36
4-3,2025-02-12,18,Optimal,0.31414974998915568,0,20,0.43048438055670757,26.19941727764569,9988.3838795084084,36
4-3,2025-02-13,0,Optimal,0.28534141700947657,0,20,0.40727077776069587,29,1303.5371393279656,36
4-3,2025-02-13,6,Optimal,0.29565566699602641,1.5438336091062602e-16,20,0.41743108124891576,23.815103332310603,9874.0740740740748,36
4-3,2025-02-13,12,Optimal,0.24935408402234316,0,20,0.41229405404160191,23.927201562724406,6603.2001474328408,36
4-3,2025-02-13,18,Optimal,0.30283633302315138,0,20,0.44646053447230183,25.781627334018296,9933.5330903931717,36
4-3,2025-02-14,0,Optimal,0.32431941697723232,2.0800341401163031e-16,20,0.40065817953105576,30,1200,36
4-3,2025-02-14,6,Optimal,0.27629554201848805,0,20,0.4008752483728924,27.99832877418568,9644.1749878698211,36
4-3,2025-02-14,12,Optimal,0.28798183400067501,0,20,0.41230294808424339,25.983647724423623,6133.8963494258187,36
4-3,2025-02-14,18,Optimal,0.2453685829823371,0,20,0.44395687959387636,27.076426394106281,10205.571854850999,36
4-3,2025-02-15,0,Optimal,0.29970487501122989,2.0207107678933257e-16,20,0.3981912534927205,31,1272.353751059778,36
4-3,2025-02-15,6,Optimal,0.23593004199210554,1.8950556970798147e-16,20,0.40960725865088488,27.342007448312106,8977.2968662356998,36
4-3,2025-02-15,12,Optimal,0.28545641602249816,0,20,0.40006066646282101,28.198666265517435,4589.3775133680128,36
4-3,2025-02-15,18,Optimal,0.2998351659916807,0,20,0.42331137639084115,28.469973676407726,10231.139793887029,36
4-3,2025-02-16,0,Optimal,0.2524588750093244,2.3174623436694924e-16,20,0.39665322559088312,32,4985.2000583736881,36
