date,K,M,S,initial_soc,final_soc,cost,emergency_kwh,computational_limited
2025-11-15,2,27,27,7791.6598466730902,8301.7743162945371,18960.93826019482,5.6918259222720735,False
2025-11-16,2,27,27,8301.7743162945371,7929.0372785097234,50320.137224492813,63.205258179701445,False
2025-11-17,2,27,27,7929.0372785097234,8347.7319962750371,50394.71287481024,65.292358576927541,False
2025-11-18,2,27,27,8347.7319962750371,7987.8478688813848,50099.465506769899,12.650205601861746,False
2025-11-19,2,27,27,7987.8478688813848,7872.4217507927624,50632.798667255469,66.293835240955332,False
2025-11-20,2,27,27,7872.4217507927624,7068.6941690256472,50647.267705932296,36.227756698197567,False
2025-11-21,2,27,27,7068.6941690256472,7990.4288722397541,19464.19710878668,39.672298220855453,False
2025-11-22,2,27,27,7990.4288722397541,8085.9281865769999,19396.811367393195,87.486912771983782,False
2025-11-23,2,27,27,8085.9281865769999,8032.7699896042805,51412.728442284802,53.835479127835129,False
2025-11-24,2,27,27,8032.7699896042805,7807.1104060461885,51286.245446321205,18.756798067942896,False
2025-11-25,2,27,27,7807.1104060461885,8007.6398406981571,51403.291558897734,24.75385528911238,False
2025-11-26,2,27,27,8007.6398406981571,7842.1128853735463,51949.298018334666,71.616271739303784,False
2025-11-27,2,27,27,7842.1128853735463,7795.3206225714239,51987.818146732228,60.633318000954318,False
2025-11-28,2,27,27,7795.3206225714239,8178.685280523755,19546.641311557974,4.9190100665997534,False
2025-11-29,2,27,27,8178.685280523755,7719.3348657339438,26191.743114223507,1081.2101964646656,False
2025-11-30,2,27,27,7719.3348657339438,7758.467747258991,63033.353231506808,1541.7976975092056,False
2025-12-01,2,27,27,7758.467747258991,7713.0511293187601,85862.930048368318,6574.9047248455136,False
2025-12-02,2,27,27,7713.0511293187601,7688.2951743673821,87519.263566348876,5843.5751889269368,False
2025-12-03,3,26,26,7688.2951743673821,7558.1552239157836,73888.642835609819,2953.6769837562078,False
2025-12-04,3,26,26,7558.1552239157836,7814.1210490290696,65928.040110852846,1703.7520860157206,False
2025-12-05,3,26,26,7814.1210490290696,8031.7771309158952,27844.788887230039,1166.5272013203039,False
2025-12-06,3,26,26,8031.7771309158952,8123.1004744633456,38805.853105945716,2870.4599548443698,False
2025-12-07,2,27,27,8123.1004744633456,8233.198611323769,65316.144127587235,1426.3991339585248,False
2025-12-08,3,26,26,8233.198611323769,8703.4141451613286,61438.533101917041,18.07302058997152,False
2025-12-09,2,27,27,8703.4141451613286,8508.0954107593225,62306.334323796451,25.433138002640362,False
2025-12-10,2,27,27,8508.0954107593225,8529.5337503486553,62177.194432233271,21.112601012821642,False
2025-12-11,2,27,27,8529.5337503486553,8596.2329256418543,62419.16852189097,6.5827951703929557,False
2025-12-12,3,26,26,8596.2329256418543,8655.949336384112,26854.220808248348,0.85545101216933972,False
2025-12-13,2,27,27,8655.949336384112,8742.4597275901979,26951.905218971653,0,False
2025-12-14,2,27,27,8742.4597275901979,8506.4285696379957,62305.378340406962,1.4257440618735018,False
2025-12-15,2,27,27,8506.4285696379957,8611.7412797888337,62908.357038873735,23.897862012469545,False
2025-12-16,2,27,27,8611.7412797888337,8424.9126547263313,63041.783948792443,2.2737838680769755,False
2025-12-17,2,27,27,8424.9126547263313,8654.3386247331655,63442.668469815406,31.104566527195288,False
2025-12-18,2,27,27,8654.3386247331655,8598.2675037471854,63023.458559271283,11.778479100499112,False
2025-12-19,3,26,26,8598.2675037471854,8596.5961498273082,27636.514005740861,1.3335772662306908,False
2025-12-20,2,27,27,8596.5961498273082,8560.4344885310657,27362.855872774813,0,False
2025-12-21,2,27,27,8560.4344885310657,8544.1540469570191,62988.685469042735,86.28828649054492,False
2025-12-22,2,27,27,8544.1540469570191,8331.0050984751797,63160.361466906848,23.788906011853488,False
2025-12-23,2,27,27,8331.0050984751797,8647.8852038354125,63116.627402038932,0,False
2025-12-24,2,27,27,8647.8852038354125,8492.2416845824828,62581.508181721707,24.649687821846101,False
2025-12-25,2,27,27,8492.2416845824828,8467.1694593012617,62452.80489392655,8.5010688036081774,False
2025-12-26,3,26,26,8467.1694593012617,9061.6316725822617,26937.900991590453,0,False
2025-12-27,2,27,27,9061.6316725822617,8566.9629893220517,26183.809674738335,0,False
2025-12-28,2,27,27,8566.9629893220517,8643.7570737423939,61919.495429879164,26.556766770956074,False
2025-12-29,2,27,27,8643.7570737423939,8273.0202846681168,61495.233984705585,2.8441707002488101,False
2025-12-30,2,27,27,8273.0202846681168,8630.6150442070611,60849.083052267983,1.8813758178597482,False
2025-12-31,2,27,27,8630.6150442070611,8129.2471781170325,62524.116867316356,571.20341551267791,False
